site_code,latitude,longitude,well_depth,well_use,geology,Region_Off,Basin_Subb,observations_2010,observations_2011,observations_2012,observations_2013,observations_2014,observations_2015,observations_2016,observations_2017,observations_2018,observations_2019,observations_2020,observations_2021,observations_2022,observations_2023,observations_2024
389765N1228285W001,38.9766,-122.82878,62.0,Residential,['Q'],NRO,5-015,2,0,1,0,1,2,2,2,2,2,0,2,8,11,11
389774N1213728W001,38.97741,-121.37284,35.0,Observation,['QPc'],NCRO,5-021.64,0,0,0,0,0,0,11,12,12,12,12,9,11,9,5
389785N1213713W001,38.97846,-121.37132,40.0,Observation,['QPc'],NCRO,5-021.64,0,0,0,0,0,0,11,12,12,12,12,8,4,1,0
389791N1213727W001,38.97913,-121.37269,209.0,Industrial,['QPc'],NCRO,5-021.64,0,0,0,0,0,0,8,12,12,12,12,12,12,12,10
389800N1228443W001,38.98,-122.8443,68.0,Irrigation,['Q'],NRO,5-015,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0
389803N1217675W001,38.9803,-121.7675,149.0,Residential,['Q'],NCRO,5-021.62,12,12,12,15,12,13,11,11,13,11,19,11,8,0,0
389816N1220786W001,38.9816,-122.0786,720.0,Irrigation,['Q'],NRO,5-021.52,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
389820N1215923W001,38.98203,-121.59229,130.0,Irrigation,['Q'],NCRO,5-021.62,0,1,6,2,2,1,2,11,12,11,5,2,0,0,0
389834N1214655W001,38.9834,-121.4655,210.0,Irrigation,['Q'],NCRO,5-021.64,10,4,2,2,4,9,4,2,2,2,2,2,2,2,2
389840N1219464W001,38.98406,-121.94645,760.0,Observation,['Q'],NRO,5-021.52,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7
389840N1219464W002,38.98406,-121.94645,545.0,Observation,['Q'],NRO,5-021.52,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7
389840N1219464W003,38.98406,-121.94645,250.0,Observation,['Q'],NRO,5-021.52,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7
389840N1219465W001,38.98403,-121.94645,570.0,Irrigation,['Q'],NRO,5-021.52,0,0,0,0,0,29,0,0,0,0,0,31,16,0,0
389855N1215928W002,39.04529,-121.61222,384.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,3,2,0,0,17,3,0
389857N1214880W001,38.9857,-121.488,98.0,Observation,['Q'],NCRO,5-021.61,165,298,4,270,368,374,372,374,372,360,370,335,370,367,341
389857N1214880W002,38.9857,-121.488,245.0,Observation,['Q'],NCRO,5-021.61,369,371,297,363,368,374,371,374,372,360,370,335,370,367,341
389857N1214880W003,38.9857,-121.488,331.0,Observation,['Q'],NCRO,5-021.61,362,362,370,316,368,374,372,374,372,360,306,335,370,367,341
389857N1214880W004,38.9857,-121.488,48.0,Observation,['Q'],NCRO,5-021.61,370,371,370,297,368,374,372,374,372,360,370,335,370,366,341
389860N1215738W001,38.98596,-121.57381,208.0,Irrigation,['Q'],NCRO,5-021.61,0,0,0,0,28,21,3,0,24,3,23,20,22,3,0
389860N1215928W001,38.98598,-121.59278,305.0,Irrigation,['Q'],NCRO,5-021.62,0,1,6,2,2,1,2,11,12,11,5,2,0,0,0
389860N1215928W002,38.98598,-121.5928,304.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,2,2,0,0,16,3,0
389862N1215649W001,38.98617,-121.56489,355.0,Irrigation,['Q'],NCRO,5-021.61,0,0,0,0,12,20,2,0,24,3,23,20,22,3,0
389867N1213654W002,38.98672,-121.36542,107.0,Residential,['QPc'],NCRO,5-021.64,0,0,0,0,0,0,12,12,12,12,12,12,12,12,10
389868N1215739W001,38.98672,-121.57409,175.0,Observation,['Q'],NCRO,5-021.61,11,12,11,15,13,13,10,12,12,12,11,13,13,12,12
389871N1217783W002,38.98709,-121.7782,630.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,0,0,20,29,3,0,0
389873N1214156W001,38.9873,-121.4156,150.0,Irrigation,['Q'],NCRO,5-021.64,3,2,1,9,15,12,12,5,0,0,0,0,0,0,0
389883N1214883W001,38.9883,-121.4883,360.0,Irrigation,['Q'],NCRO,5-021.61,367,371,369,250,144,292,190,374,373,372,292,259,342,367,356
389884N1220066W001,38.9884,-122.0066,232.0,Irrigation,['Q'],NRO,5-021.52,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2
389884N1228936W001,38.9884,-122.8936,246.0,Irrigation,['Q'],NRO,5-015,4,4,4,2,2,3,2,2,4,4,4,4,8,11,8
389885N1218051W001,38.9885,-121.8051,119.0,Residential,['Q'],NCRO,5-021.62,11,12,12,15,12,14,11,10,11,10,9,6,0,0,0
389898N1220375W001,38.98981,-122.03751,778.0,Irrigation,['Q'],NRO,5-021.52,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2
389909N1229116W001,38.9909,-122.9116,20.0,Residential,['Q'],NRO,5-015,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
389916N1220141W001,38.99161,-122.01411,180.0,Irrigation,['Q'],NRO,5-021.52,3,4,7,3,3,4,4,3,3,3,3,3,6,6,4
389919N1214141W002,38.99194,-121.41407,50.0,Observation,['Q'],NCRO,5-021.64,0,0,0,0,0,0,0,0,0,3,12,12,12,12,10
389919N1217828W002,38.99006,-121.78282,610.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,0,0,20,30,3,0,0
389925N1217828W002,38.99246,-121.7828,320.0,Observation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,0,0,20,28,2,0,0
389925N1217828W004,38.99246,-121.7828,480.0,Observation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,0,0,20,28,2,0,0
389925N1217828W006,38.99246,-121.7828,570.0,Observation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,0,0,20,28,2,0,0
389928N1215479W001,38.9928,-121.5479,345.0,Observation,['Q'],NCRO,5-021.61,0,0,11,10,8,6,4,1,10,36,52,52,52,52,50
389928N1215479W002,38.9928,-121.5479,505.0,Observation,['Q'],NCRO,5-021.61,0,0,11,11,8,6,4,1,10,36,52,52,52,52,50
389928N1215479W003,38.9928,-121.5479,660.0,Observation,['Q'],NCRO,5-021.61,0,0,11,11,8,6,4,1,10,36,52,52,52,52,50
389930N1228687W001,38.993,-122.8687,52.0,Residential,['Q'],NRO,5-015,2,2,2,1,1,2,2,2,2,2,1,2,1,0,0
389931N1215748W001,38.99313,-121.57484,460.0,Irrigation,['Q'],NCRO,5-021.61,0,0,0,0,0,12,3,0,24,3,23,20,22,3,0
389932N1215735W001,38.99315,-121.57354,71.0,Irrigation,['Q'],NCRO,5-021.61,0,0,0,0,28,19,2,0,24,3,23,20,22,3,0
389935N1217859W002,38.99347,-121.7859,600.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,0,0,19,31,3,0,0
389936N1217859W002,38.9925,-121.7828,610.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,0,0,20,29,3,0,0
389937N1218240W001,38.99371,-121.824,158.0,Residential,['Q'],NRO,5-021.52,3,4,7,3,3,24,4,3,3,3,1,2,12,12,12
389940N1218239W001,38.99401,-121.82391,180.0,Irrigation,['Q'],NRO,5-021.52,4,0,0,0,0,26,0,0,0,0,0,32,3,0,0
389946N1228947W001,38.99465,-122.89469,35.0,Residential,['Q'],NRO,5-015,2,2,2,2,3,2,2,2,2,2,2,3,0,0,0
389949N1228308W001,38.99468,-122.82226,200.0,Irrigation,['Q'],NRO,5-015,1,2,2,1,1,2,2,1,2,2,2,2,8,11,10
389950N1214148W002,38.99499,-121.41479,52.0,Observation,['Q'],NCRO,5-021.64,0,0,0,0,0,0,0,0,0,3,12,13,11,12,10
389964N1216181W001,38.99639,-121.61807,82.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0
389970N1215667W001,38.99698,-121.56672,330.0,Irrigation,['Q'],NCRO,5-021.61,0,0,0,0,18,21,3,0,24,3,23,20,22,3,0
389972N1228414W001,38.99718,-122.84134,167.0,Irrigation,['Q'],NRO,5-015,2,2,2,2,3,2,2,2,2,2,2,3,3,3,2
389975N1228770W001,38.99751,-122.87707,165.0,Irrigation,['Q'],NRO,5-015,3,3,3,2,2,3,3,3,3,3,3,3,8,11,11
389977N1219327W001,38.99768,-121.93273,550.0,Irrigation,['Q'],NRO,5-021.52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389979N1218859W001,38.9979,-121.8859,460.0,Irrigation,['Q'],NRO,5-021.52,0,0,0,0,0,29,0,0,0,0,0,32,20,0,0
389984N1228666W001,38.9984,-122.8666,120.0,Irrigation,['Q'],NRO,5-015,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
389988N1216107W001,38.99884,-121.61066,165.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0
389990N1215992W001,38.99902,-121.59922,87.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0
389993N1214546W001,38.9988,-121.45491,200.0,Observation,['Q'],NCRO,5-021.61,12,12,11,12,11,11,10,12,12,12,11,13,13,13,12
389997N1216205W001,38.99966,-121.62046,135.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0
390000N1228435W001,39.00004,-122.84354,220.0,Observation,['Q'],NRO,5-015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
390000N1228435W002,39.00004,-122.84354,80.0,Observation,['Q'],NRO,5-015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
390011N1228427W001,39.00357,-122.84271,250.0,Irrigation,['Q'],NRO,5-015,1,1,2,1,1,2,2,1,2,1,2,2,5,11,10
390025N1215786W001,39.00254,-121.57856,430.0,Irrigation,['Q'],NCRO,5-021.61,0,0,0,0,21,19,3,0,23,2,23,20,22,3,0
390027N1216367W001,39.0027,-121.6367,100.0,Irrigation,['Q'],NCRO,5-021.62,3,2,1,5,15,12,11,6,0,0,0,0,0,0,0
390032N1216048W001,39.00321,-121.60479,150.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0
390039N1220040W001,39.0039,-122.004,689.0,Irrigation,['Q'],NRO,5-021.52,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0
390040N1228490W001,39.00404,-122.84896,70.0,Irrigation,['Q'],NRO,5-015,2,2,1,1,1,2,2,2,2,2,2,2,7,11,11
390043N1228288W001,39.0043,-122.8288,51.0,Irrigation,['Q'],NRO,5-015,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
390044N1228434W001,39.0044,-122.8434,165.0,Irrigation,['Q'],NRO,5-015,2,2,2,1,1,2,2,2,2,2,2,2,6,9,9
390049N1218403W001,39.0049,-121.8403,655.0,Irrigation,['Q'],NRO,5-021.52,0,0,0,0,0,29,0,0,0,0,0,33,4,0,0
390056N1218723W001,39.00556,-121.87229,600.0,Irrigation,['Q'],NRO,5-021.52,4,0,0,0,0,20,0,0,0,0,0,33,3,0,0
390058N1228420W001,39.007,-122.83964,178.0,Irrigation,['Q'],NRO,5-015,2,2,2,1,1,2,2,2,2,2,2,2,7,9,10
390067N1215771W001,39.00667,-121.57708,470.0,Irrigation,['Q'],NCRO,5-021.61,0,0,0,0,20,21,3,0,24,3,23,19,22,3,0
390068N1228381W001,39.00529,-122.83827,210.0,Irrigation,['Q'],NRO,5-015,2,2,2,1,1,2,2,2,2,2,2,2,7,10,11
390084N1214989W001,39.00837,-121.49888,249.0,Observation,['Q'],NCRO,5-021.61,326,142,265,341,51,47,48,51,52,52,52,52,52,52,50
390087N1215718W001,39.0087,-121.5718,450.0,Irrigation,['Q'],NCRO,5-021.61,0,0,0,0,19,21,3,0,24,3,23,20,22,3,0
390087N1216722W001,39.00864,-121.67187,65.0,Observation,['Q'],NCRO,5-021.62,0,273,368,373,371,374,373,370,370,371,371,434,393,368,370
390087N1216722W002,39.00864,-121.67187,175.0,Observation,['Q'],NCRO,5-021.62,0,273,368,373,371,374,373,370,370,371,371,429,388,368,370
390087N1216722W003,39.00864,-121.67187,265.0,Observation,['Q'],NCRO,5-021.62,0,273,368,373,370,374,373,370,370,371,371,372,373,368,370
390088N1220877W001,39.0088,-122.0877,505.0,Observation,['Q'],NRO,5-021.52,3,3,6,1,2,4,4,0,0,0,0,0,0,0,0
390088N1220877W003,39.0088,-122.0877,310.0,Observation,['Q'],NRO,5-021.52,3,4,7,3,3,4,4,3,3,3,3,2,3,3,8
390088N1220878W001,39.0088,-122.0878,193.0,Observation,['Q'],NRO,5-021.52,3,4,7,3,3,4,4,3,3,3,3,2,3,2,8
390095N1228385W001,39.00965,-122.8384,248.0,Irrigation,['Q'],NRO,5-015,2,1,2,1,1,2,2,2,2,1,1,2,7,8,11
390113N1218323W001,39.0113,-121.8323,480.0,Irrigation,['Q'],NRO,5-021.52,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0
390121N1218304W001,39.0121,-121.83038,190.0,Industrial,['Q'],NRO,5-021.52,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0
390124N1218291W001,39.0124,-121.8291,1039.0,Observation,['Q'],NRO,5-021.52,231,366,372,368,368,369,364,368,368,368,369,394,375,352,361
390124N1218291W002,39.0124,-121.8291,736.0,Observation,['Q'],NRO,5-021.52,230,366,372,368,368,369,364,368,368,368,369,394,356,353,362
390124N1218291W003,39.0124,-121.8291,275.0,Observation,['Q'],NRO,5-021.52,231,366,372,368,368,369,364,368,368,368,369,394,375,353,362
390124N1218291W004,39.0124,-121.8291,71.0,Observation,['Q'],NRO,5-021.52,231,366,373,368,368,369,364,368,368,368,369,393,375,352,361
390124N1218620W001,39.01243,-121.86202,420.0,Irrigation,['Q'],NRO,5-021.52,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0
390128N1228617W001,39.01281,-122.86174,185.0,Irrigation,['Q'],NRO,5-015,4,4,4,0,2,4,4,4,4,4,4,4,1,0,0
390150N1228646W001,39.015,-122.8646,93.0,Irrigation,['Q'],NRO,5-015,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0
390159N1228906W001,39.0159,-122.8906,70.0,Irrigation,['Q'],NRO,5-015,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
390164N1219506W001,39.01639,-121.95057,1020.0,Irrigation,['Q'],NRO,5-021.52,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0
390174N1214630W001,39.01744,-121.46299,71.0,Observation,['Q'],NCRO,5-021.61,320,135,309,319,43,38,45,52,52,47,52,52,52,52,50
390174N1214630W002,39.01744,-121.46299,207.0,Observation,['Q'],NCRO,5-021.61,299,353,358,319,23,21,50,52,52,30,52,52,52,52,50
390174N1214630W003,39.01744,-121.46299,450.0,Observation,['Q'],NCRO,5-021.61,319,353,357,319,51,42,50,52,52,50,52,52,52,52,50
390176N1217902W001,39.0176,-121.7902,131.0,Unknown,['Q'],NCRO,5-021.62,3,2,1,9,14,11,10,11,9,12,9,0,0,0,0
390186N1228813W001,39.01859,-122.88127,123.0,Irrigation,['Q'],NRO,5-015,0,0,2,2,3,2,2,2,2,2,2,3,3,3,2
390202N1228500W001,39.02018,-122.85001,220.0,Irrigation,['Q'],NRO,5-015,2,2,2,2,3,2,2,2,2,2,2,3,3,3,2
390214N1214057W001,39.02142,-121.40566,175.0,Observation,['QPc'],NCRO,5-021.61,353,353,345,341,50,48,46,51,52,52,52,52,52,51,50
390214N1216625W001,39.02141,-121.66248,140.0,Irrigation,['Q'],NCRO,5-021.62,0,1,6,2,2,1,2,11,12,11,5,2,0,0,0
390215N1216994W001,39.0215,-121.6994,215.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,25,32,1,0,0,28,3,25,33,30,3,0
390216N1215561W001,39.02163,-121.55613,440.0,Irrigation,['Q'],NCRO,5-021.61,0,0,0,0,28,21,3,0,24,3,23,20,22,3,0
390244N1217813W001,39.02443,-121.78127,64.0,Observation,['Q'],NCRO,5-021.62,0,0,3,270,376,370,366,369,369,369,371,431,379,362,368
390244N1217813W002,39.02443,-121.78128,210.0,Observation,['Q'],NCRO,5-021.62,0,0,3,269,376,370,366,368,369,368,371,429,379,362,368
390244N1217813W003,39.02443,-121.78128,500.0,Observation,['Q'],NCRO,5-021.62,0,0,3,270,376,370,371,368,369,369,371,428,379,362,367
390265N1215784W001,39.02683,-121.57876,140.0,Observation,['Q'],NCRO,5-021.61,11,12,11,12,13,13,9,12,11,12,11,13,13,12,12
390269N1215788W001,39.0269,-121.5788,46.0,Observation,['Q'],NCRO,5-021.61,0,0,0,0,0,0,0,0,0,0,0,0,47,365,351
390278N1220102W001,39.02777,-122.01023,510.0,Irrigation,['Q'],NRO,5-021.52,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
390278N1220110W001,39.02781,-122.01098,502.0,Irrigation,['Q'],NRO,5-021.52,0,0,0,0,0,0,2,3,3,3,3,3,2,2,6
390283N1219784W001,39.0283,-121.97839,552.0,Irrigation,['Q'],NRO,5-021.52,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0
390284N1215155W001,39.02838,-121.51548,105.0,Observation,['Q'],NCRO,5-021.61,353,348,342,341,50,37,36,52,52,52,52,52,52,52,50
390291N1219319W001,39.0291,-121.9319,420.0,Residential,['Q'],NRO,5-021.52,3,4,7,3,3,4,4,3,3,3,2,12,0,0,0
390317N1220991W001,39.03171,-122.09911,924.0,Irrigation,['Q'],NRO,5-021.52,3,3,7,3,3,4,4,0,0,0,0,0,0,0,0
390322N1219699W001,39.03219,-121.96993,536.0,Irrigation,['Q'],NRO,5-021.52,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0
390355N1215720W001,39.0355,-121.572,200.0,Irrigation,['Q'],NCRO,5-021.61,11,9,12,12,11,12,12,8,9,12,11,13,12,12,12
390398N1217181W001,39.03983,-121.71812,255.0,Irrigation,['Q'],NCRO,5-021.62,4,0,0,22,32,0,0,0,28,3,25,18,16,3,0
390416N1214152W001,39.04631,-121.41851,195.0,Observation,['Q'],NCRO,5-021.61,12,12,10,11,12,12,10,12,12,12,11,13,13,12,12
390426N1218166W001,39.0426,-121.8166,145.0,Irrigation,['Q'],NCRO,5-021.62,12,12,12,15,12,14,11,11,13,12,6,9,0,0,0
390458N1216114W001,39.0458,-121.6114,65.0,Observation,['Q'],NCRO,5-021.62,308,326,352,369,365,425,425,421,245,378,422,436,689,366,370
390458N1216114W002,39.0458,-121.6114,260.0,Observation,['Q'],NCRO,5-021.62,288,276,352,369,366,425,294,421,423,422,331,380,690,366,370
390458N1216114W003,39.0458,-121.6114,689.0,Observation,['Q'],NCRO,5-021.62,308,372,352,218,64,198,424,243,423,423,422,488,717,366,370
390458N1216114W004,39.0458,-121.6114,1021.0,Observation,['Q'],NCRO,5-021.62,146,19,170,369,365,424,425,421,423,423,422,436,719,364,370
390461N1214606W001,39.04606,-121.46065,285.0,Observation,['Q'],NCRO,5-021.61,353,353,346,100,50,48,49,51,52,52,52,52,52,52,50
390467N1227095W001,39.04668,-122.70941,21.0,Stockwatering,['Q'],NRO,5-016,0,0,2,2,3,2,2,2,2,2,2,2,2,2,2
390480N1226855W001,39.048,-122.6855,104.0,Residential,['Q'],NRO,5-016,2,1,2,1,1,2,2,2,2,2,2,2,6,9,267
390483N1218664W001,39.0483,-121.8664,176.0,Residential,['Q'],NRO,5-021.52,3,4,7,3,3,4,4,3,3,3,1,1,0,0,7
390494N1226861W001,39.04945,-122.6861,115.0,Irrigation,['Q'],NRO,5-016,0,0,2,2,3,2,2,2,2,2,1,1,2,2,2
390497N1216535W001,39.0497,-121.6535,125.0,Irrigation,['Q'],NCRO,5-021.62,12,12,12,15,12,13,12,9,13,12,6,11,8,12,12
390540N1220607W002,39.05398,-122.06067,1050.0,Observation,['Q'],NRO,5-021.52,0,0,0,0,0,0,0,0,0,2,3,154,289,336,353
390540N1220607W004,39.05398,-122.06072,950.0,Observation,['Q'],NRO,5-021.52,0,0,0,0,0,0,0,0,0,2,3,154,304,336,353
390540N1220607W006,39.05398,-122.06067,620.0,Observation,['Q'],NRO,5-021.52,0,0,0,0,0,0,0,0,0,2,3,154,313,336,353
390540N1220607W008,39.05398,-122.06067,320.0,Observation,['Q'],NRO,5-021.52,0,0,0,0,0,0,0,0,0,2,3,154,304,336,353
390569N1221435W001,39.05691,-122.14351,320.0,Residential,['Q'],NRO,5-021.52,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0
390576N1221586W001,39.05761,-122.15861,704.0,Irrigation,['Q'],NRO,5-021.52,3,4,7,3,5,8,4,3,3,3,3,3,3,1,2
390587N1218380W001,39.0587,-121.83796,195.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0
390588N1217004W001,39.06112,-121.70214,82.0,Irrigation,['Q'],NCRO,5-021.62,12,12,12,15,11,12,11,8,13,12,6,10,12,12,12
390590N1217538W001,39.05899,-121.75383,320.0,Irrigation,['Q'],NCRO,5-021.62,7,1,0,15,1,0,0,0,25,2,0,0,0,0,0
390602N1220411W001,39.06021,-122.04111,392.0,Irrigation,['Q'],NRO,5-021.52,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2
390614N1215796W001,39.06178,-121.57914,200.0,Observation,['Q'],NCRO,5-021.61,11,12,11,12,13,12,9,12,12,12,11,13,13,12,12
390632N1229453W001,39.06325,-122.9453,104.0,Irrigation,['Q'],NRO,5-014,0,0,2,2,3,2,2,2,2,2,2,2,2,2,2
390641N1229402W001,39.06409,-122.94017,115.0,Irrigation,['Q'],NRO,5-014,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
390681N1216534W001,39.0681,-121.6534,220.0,Irrigation,['Q'],NCRO,5-021.62,3,2,1,9,15,11,12,9,13,11,9,0,0,0,0
390682N1216901W001,39.06823,-121.6901,115.0,Observation,['Q'],NCRO,5-021.62,12,12,12,28,32,23,12,12,31,7,26,32,31,3,0
390682N1216901W002,39.06823,-121.6901,245.0,Observation,['Q'],NCRO,5-021.62,12,12,12,28,32,23,12,12,31,7,26,32,31,3,0
390682N1216901W003,39.06823,-121.6901,585.0,Observation,['Q'],NCRO,5-021.62,12,12,12,28,32,23,12,12,31,7,26,32,31,3,0
390694N1217599W001,39.06942,-121.75988,310.0,Irrigation,['Q'],NCRO,5-021.62,7,1,0,11,1,0,0,0,23,2,24,3,0,0,0
390695N1217623W001,39.06945,-121.7623,405.0,Irrigation,['Q'],NCRO,5-021.62,7,1,0,9,0,0,0,0,25,2,24,3,0,0,0
390695N1217640W001,39.06946,-121.764,330.0,Irrigation,['Q'],NCRO,5-021.62,3,1,0,21,1,0,0,0,16,1,11,2,0,0,0
390696N1217778W001,39.0696,-121.7778,60.0,Observation,['Q'],NCRO,5-021.62,294,357,377,340,375,243,423,420,425,421,429,424,733,369,368
390696N1217778W002,39.0696,-121.7778,245.0,Observation,['Q'],NCRO,5-021.62,294,375,377,379,376,422,418,421,425,421,429,425,756,369,368
390696N1217778W003,39.0696,-121.7778,425.0,Observation,['Q'],NCRO,5-021.62,294,375,377,379,376,422,423,421,425,421,429,424,756,369,292
390696N1217778W004,39.0696,-121.7778,755.0,Observation,['Q'],NCRO,5-021.62,294,357,377,313,375,243,423,187,425,421,429,424,703,369,292
390700N1217725W001,39.07002,-121.77248,490.0,Irrigation,['Q'],NCRO,5-021.62,7,1,0,22,1,0,0,0,25,2,24,3,0,0,0
390756N1213859W001,39.07563,-121.38589,200.0,Observation,['Q'],NCRO,5-021.61,0,0,167,342,51,48,51,51,52,52,52,52,52,51,50
390784N1218450W001,39.07839,-121.84497,190.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0
390788N1229388W001,39.07878,-122.93874,23.0,Irrigation,['Q'],NRO,5-014,0,0,2,2,3,2,2,2,2,2,2,2,2,2,2
390801N1221539W001,39.0801,-122.1539,425.0,Irrigation,['Q'],NRO,5-021.52,3,4,7,1,0,0,0,0,0,0,0,0,0,0,0
390803N1218906W001,39.08026,-121.8906,320.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0
390811N1221453W002,39.0811,-122.1453,112.0,Residential,['Q'],NRO,5-021.52,0,0,0,1,2,2,2,2,2,2,0,0,0,0,0
390819N1219164W001,39.0819,-121.9164,310.0,Irrigation,['Q'],NRO,5-021.52,3,4,7,3,3,4,3,3,3,3,3,3,8,11,12
390863N1215340W001,39.08629,-121.53402,260.0,Observation,['Q'],NCRO,5-021.61,0,0,7,163,50,46,48,51,52,52,52,52,52,52,50
390863N1221527W001,39.0863,-122.1527,552.0,Irrigation,['Q'],NRO,5-021.52,3,4,7,2,3,4,4,3,3,3,3,3,1,3,7
390867N1217665W001,39.08674,-121.76646,380.0,Irrigation,['Q'],NCRO,5-021.62,7,1,0,23,1,0,0,0,25,2,24,3,0,0,0
390910N1220599W001,39.09102,-122.05988,650.0,Irrigation,['Q'],NRO,5-021.52,0,0,0,0,27,26,0,0,0,0,0,29,3,0,0
390911N1220598W001,39.09107,-122.05984,680.0,Irrigation,['Q'],NRO,5-021.52,3,0,0,0,2,1,1,2,1,1,1,2,1,2,1
390915N1217731W002,39.09148,-121.77305,490.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,0,0,15,2,24,3,0,0,0
390921N1221422W001,39.09208,-122.14213,389.0,Irrigation,['Q'],NRO,5-021.52,3,4,7,3,3,27,6,3,3,3,3,3,2,2,4
390930N1219767W001,39.09301,-121.97671,73.0,Irrigation,['Q'],NRO,5-021.52,3,4,7,3,3,4,4,3,3,3,3,3,3,3,7
390932N1220882W001,39.09321,-122.08819,685.0,Irrigation,['Q'],NRO,5-021.52,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0
390955N1215635W001,39.09488,-121.56365,200.0,Observation,['Q'],NCRO,5-021.61,12,12,11,12,13,13,10,9,12,12,11,13,13,12,13
391012N1218222W001,39.10119,-121.82222,370.0,Irrigation,['Q'],NCRO,5-021.62,0,0,0,0,0,0,2,2,2,2,2,2,1,0,0
391021N1221961W001,39.1021,-122.1961,305.0,Irrigation,['Q'],NRO,5-021.52,3,4,7,3,3,4,4,3,3,3,2,0,0,0,0
391026N1216302W001,39.10267,-121.63022,320.0,Public Supply,['Q'],NCRO,5-021.62,0,0,0,0,0,1,2,2,1,2,2,2,0,0,0
391033N1220695W001,39.10334,-122.06954,690.0,Irrigation,['Q'],NRO,5-021.52,0,0,0,0,25,25,0,0,0,0,0,31,3,0,0
391051N1217012W001,39.10511,-121.7012,150.0,Irrigation,['Q'],NCRO,5-021.62,4,0,0,22,33,1,0,0,28,3,25,31,30,3,0
391068N1216464W001,39.10683,-121.64644,190.0,Other,['Q'],NCRO,5-021.62,0,0,0,0,0,1,2,2,2,2,2,2,3,2,2
391068N1216464W002,39.10685,-121.64645,190.0,Public Supply,['Q'],NCRO,5-021.62,0,0,0,0,0,1,2,2,1,2,2,2,0,0,0
391078N1216244W001,39.10779,-121.62443,254.0,Other,['Q'],NCRO,5-021.62,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2
391078N1216244W002,39.10781,-121.62448,254.0,Public Supply,['Q'],NCRO,5-021.62,0,0,0,0,0,1,2,2,1,2,2,2,0,0,0
391099N1221585W001,39.1099,-122.1585,564.0,Irrigation,['Q'],NRO,5-021.52,2,2,2,2,1,2,2,2,2,2,1,11,4,1,2
391114N1215105W001,39.11138,-121.51047,105.0,Observation,['Q'],NCRO,5-021.61,353,350,344,338,50,38,38,50,52,52,52,52,52,52,50
